ID	0h.a	0h.b	2h.a	2h.b	8h.a	8h.b	16h.a	16h.b
Cdk17	14.0236710547235	14.0579781758175	14.0892745584864	14.2017618967618	14.6171996548124	14.3943963992614	14.2330918937972	14.3294881565596
Cds2	14.4670082830298	14.4107426985634	14.9244833160656	14.6161920963004	14.7751332202144	14.708444638094	14.6100563685506	14.5777606544053
Clcc1	15.1169411529993	15.1923610037228	16.6161956727378	16.6526860075554	17.1257745216992	16.6929974369786	16.2319014110238	16.4442982522251
Cnot3	12.2708513115674	12.1779948721764	13.7041548979237	13.3066522737999	13.2017952114715	13.1392706739845	12.9809441753806	13.1131215435516
Copb2	12.3808457621073	12.5010842019688	13.4560803530758	13.2329252767054	13.4508920251986	13.4672654938231	13.3105003965544	13.3167792256987
Cry1	13.5850001411463	13.6161003406298	14.1153610352138	13.9572987178844	14.1610103838	14.0563800696288	14.0590771264878	14.1114873671027
Ddx20	13.0928489729596	13.2298363146067	13.7098403303545	13.26538482116	13.8021845582467	13.8052520377248	14.5715791442834	14.5157639032365
Dmxl1	12.7482995435589	12.6988381937637	13.6233334132788	13.5534212722792	13.6510114148746	13.50579894349	13.1865139388212	13.2260699752703
Dopey2	13.2153883486401	13.3475867560499	13.7444033670277	13.7864098106707	13.7178860533544	13.7074779321441	13.4442647560899	13.4889999781713
Dync1li1	14.5938888725194	14.6688358847168	15.1923610037228	15.0202157028022	15.1149721925502	15.0836917242796	14.908589991506	14.8822535178468
Ehmt2	13.935533306761	13.8790874339553	14.0227167550445	14.0905826590588	13.8834100279543	13.9093119027503	14.0705627110377	14.0227167550445
Ei24	14.3499021210039	14.1971274689172	15.2001877515286	15.1511977760868	14.9850553293868	14.8248892575913	14.8530170409956	14.7581645819657
Eif3a	11.6622693665403	11.8132314161249	12.7414864235851	12.2986024550658	12.1929270166544	11.954235461115	12.1992115303436	11.8549837910286
Eif3b	14.4056264875331	14.461113873427	14.3735888915406	14.2874454057456	14.2734966415506	14.3044872033872	14.6821182475538	14.6688358847168
Eif4b	14.4713888650783	14.5105402056884	15.3656617031227	15.1431644021551	15.5110004348235	15.3971437143019	15.7418780934491	15.819103157738
Eif4enif1	13.7608095987755	13.8145117163434	13.8963899480609	13.6639969119499	13.8376797944495	13.7717999432333	14.2522190649955	14.3404833951489
Eif4g1	14.7150471345885	14.7215302652407	14.0794885887076	14.162162783419	14.3886540723379	14.3842292182183	15.0473225851661	15.0105739618904
Emc4	15.1404828127419	15.1246094571329	15.5702614138663	15.4857338469124	15.5185515709291	15.4568390090581	15.2640449728123	15.2817579661294
Epb4	14.3301510829431	14.3079054047613	14.1924716088907	14.2194715915398	14.1903728723712	14.2567623833675	14.3879052415104	14.24383021113
Exoc6	13.2380156308657	13.4168386378947	13.6510114148746	13.6182846322759	13.8976166414419	13.6963629034594	13.9579077311363	13.9647595617239
Fam193a	13.9954790874954	14.1114873671027	14.1331407012608	14.0990116287611	14.3617104817179	14.3168647163957	14.4121775936299	14.3864752979379
Fam195b	13.0508944725277	13.110021697018	13.6792668857026	13.4560803530758	13.7896121862004	13.6763776831216	13.6712229297638	13.6809111491636
Gemin5	12.820672978812	12.7777849870136	12.820672978812	12.6633031500631	12.730288937147	12.7439764892339	12.9257768860377	12.9236604618506
Gigyf1	13.8785306087732	13.8930001215006	13.8802006448867	13.8497807282562	13.7899881197642	13.8268969577438	13.9340782289042	13.8315274292867
Hectd2	12.8961979262992	12.8726507998684	13.5677669892993	13.4149894756677	13.6474531701364	13.5753494052878	13.6323030678144	13.7056025301858
Hirip3	13.3588508497932	13.4326717738263	13.4858405062105	13.2784499814904	13.954774245384	13.8807768056684	15.1956160578184	15.2789272136009
Hnrnph1	17.3525190672568	17.312498620188	18.3418066081735	17.9705416273634	18.3418066081735	18.231276578639	17.9705416273634	18.0338952752024
Hook3	12.6171329005529	12.6919394214	13.4944774090609	13.0371251568393	13.2809339342196	13.2237141618328	12.9391874019878	13.0732330259624
Hps5	14.2044538039719	14.2863210038118	14.7851124591305	14.6183013972745	14.3489301321335	14.3860762097331	14.3404833951489	14.263373307962
Hspa4	13.7411101923518	13.692271170733	14.1452723626448	13.6781332797222	13.96318730949	13.9800653890743	13.8599824552541	13.8171736833262
Htt	13.7230100125963	13.8222188025153	14.557107585047	14.5740619156296	14.2248026924573	14.0416966600327	14.1083494510376	14.0008197727188
Inpp5d	14.7717933361146	14.7964597625358	15.6538485089176	15.6324447354736	15.6610545344448	15.5702614138663	15.1685879731635	15.1169411529993
Inpp5f	12.8459683689755	12.8735039625365	12.6597324152513	12.7212365827042	12.6666220714405	12.7574142658615	12.9549354218467	13.0997667917449
Ints10	12.993408219193	13.1453308919058	14.0393633838742	13.7675842962581	13.5868528381543	13.5952978378494	13.6052145972499	13.5977642810107
Iqcj	13.9733817561861	13.9856800651362	14.4932314091964	14.4681575446119	14.5380542184428	14.5885083946243	14.6278049571928	14.5912822122333
Itgb1bp1	12.4307939993751	12.4862653712682	13.5355469918174	13.1835926777773	13.7204887819948	13.7259998022409	13.6852128087439	13.8336794839642
Kif13b	13.8369538348832	13.8644257290166	13.6675895189647	13.598883929698	13.9279915315365	14.04895314157	14.0096771325126	14.0879207187233
Kif1b	13.2435537109362	13.3461526369386	13.3056468154133	13.327779876993	13.387278517053	13.4804436982205	13.1972657259237	13.3007182078948
Lcp2	13.8484378349989	13.884459701362	14.5425517282016	14.4257492971769	14.7594223116674	14.6400940820878	14.4449724064231	14.5081861828451
Lrrfip1	13.6212533131968	13.6933971328974	14.3817450685602	14.1160335308877	14.2750485604754	14.1723498365795	13.8901497736975	13.8623388649878
Maf1	13.1541651373023	13.1569984127646	13.935533306761	13.6959329153328	13.9784621781843	13.8735015582622	13.8497807282562	13.8092156278576
Malt1	12.4993896712445	12.5680797345665	12.9427574190122	12.8481495059511	12.8943435059082	12.8839770864236	13.0710511630504	12.9915046335685
Map3k2	13.1223085417271	13.1599375343525	13.1006109781763	13.3566357923417	13.1120312316779	13.0684652566597	13.1087288621822	13.1051534217417
Map4k4	13.4422750215849	13.4107939993855	13.5836221297904	13.4462666961723	13.5776666837739	13.532073766829	13.5434790719074	13.5466525552106
Mcl1	10.8478281159762	11.1143753346472	11.8019704445716	11.8062741180049	11.5789724349968	12.0324291824127	12.2416095910538	12.035980504134
Mief1	14.4081568370871	14.5137928757508	15.2364115574874	15.0659243337977	15.0762681767493	15.0799896372168	15.0498831374818	15.0066418578978
Mink1	13.9600149893119	13.9102051135973	14.0043953989838	14.0080516965254	14.1971274689172	14.1877293333002	14.3209384945704	14.2220091185482
Msn	14.7996870821315	14.8413474838274	14.2684453625449	14.5137928757508	14.0860136789348	14.1858314923341	13.8297923068724	13.7887492002537
NA	15.4532839353836	15.5147739144199	15.4244836533239	15.3811723904439	15.321806019687	15.3356623262814	15.3790674290352	15.3729209991047
Nefh	12.8532976472549	12.9017144114981	13.7586390583664	13.3519523578616	14.2816736770552	14.1836862415822	14.5448603779655	14.6424273096683
Nfkb2	13.7307528492864	13.8028827185554	14.044843393373	14.0321565433199	14.4464513850185	14.3176252993644	14.6120395601573	14.5606026558854
Nop56	14.9582404813128	15.0362304417715	14.8853996018047	15.3116998029808	15.274063052458	15.2001877515286	15.0936171637075	15.0856519223482
Nup35	13.8826961742404	13.768611221268	14.4591852776569	14.1987030056152	14.6045876698619	14.5475844071795	14.4187076471253	14.3499021210039
Osbp	15.2314574532695	15.2580935341321	15.3971437143019	15.2580935341321	15.2001877515286	15.2058361314577	15.0255986689993	14.931661049931
Pacsin1	13.6474531701364	13.6821087676446	14.494088813739	14.2734966415506	14.4090524658596	14.1831516637892	13.9961371891393	14.0408124763377
Pak2	14.8430966163967	14.8513853786753	15.3867994573543	15.1169411529993	15.495244160301	15.4428005081755	15.1221327116874	15.128681839318
Pan2	12.7178085634525	12.5848091630639	14.4000976697297	14.2109243525745	14.1114873671027	13.8459986086091	13.7332361391378	13.6943351928897
Parp14	12.9289041149672	12.8406403451085	12.8976686901628	12.9827815101574	13.1835926777773	13.3157445851156	13.1765488039726	13.4347155252994
Parvg	13.3559589753575	13.412576211065	14.2932481339165	14.2054108678023	14.5979558080573	14.5563382570772	14.2001015160694	14.2359770863916
Pcm1	13.4796978566532	13.6175212287568	13.5210172032854	13.4174960914864	13.3127504434811	13.3574112556371	13.4467100579836	13.4270272982061
Pdap1	16.5323710218577	16.5730053086485	16.2343887679779	16.4382596279374	16.4982211992674	16.456673304204	17.0164300888539	17.1012109183903
Pdlim5	13.5653955671072	13.4987897803768	13.9685177496365	13.7580428929913	14.0035182496596	14.0227167550445	13.8668606352877	13.8497807282562
Pfkl	13.794266672286	13.8668606352877	14.8464649801812	14.8500566348202	14.3360876792131	14.1665581696151	14.3917999039943	14.6108916091829
Phactr4	13.53279217871	13.5663462305165	13.8623388649878	13.9179719934683	13.9152560309113	13.8211574505053	13.8068665884114	13.8411366683822
Phrf1	14.2109243525745	14.2394077593493	14.1160335308877	14.0059565494686	14.1072472070688	14.1295502096433	14.0495398092783	14.167752676676
Phtf2	13.0637206105579	12.9134274233881	13.3883448804674	13.5007676888186	13.2080583796423	13.3049112575342	13.673877390004	13.7770889390936
Pi4ka	13.4011019644184	13.3730042656794	13.3451309062463	13.2492446090679	13.1824574204643	13.3167792256987	13.1814587128371	13.0701029232387
Pkn2	12.7795310782457	12.8100961565199	13.0406565565842	13.0361967121661	12.9196237463979	12.8550709177415	12.9119812137013	12.9981034250397
Pnisr	14.1479905770886	13.7157731072103	14.461113873427	13.8875929473647	14.2768913809804	14.4090524658596	14.1841811835637	14.1214732004774
Pola2	13.4134898298785	13.4804436982205	13.8785306087732	13.8720667101787	13.7531948975204	13.7336782377066	13.8007080427969	13.9694379480837
Ppm1g	13.2909669782429	13.203701351567	14.6255142811638	14.4920916579211	14.504838165074	14.4066478678548	14.2213187816828	14.2365308909901
Ppp1r12a	14.8695688834589	14.900812983646	14.8064656044491	14.7594223116674	14.636012727923	14.6640317248716	14.5438148539895	14.4883861979317
Ppp1r18	14.801135759193	14.7710130356886	15.5540886965487	15.5161154790737	15.4583135463773	15.2694213386805	15.1076964559191	15.1843920660199
Prkca	15.8632205759359	15.6501749948769	15.7481775770862	15.5432841997692	16.4382596279374	16.3248796348159	16.4113787311839	16.4113787311839
Prkd2	13.5261788533963	13.5583906995208	13.8749384698717	13.9378954964179	13.9770380069003	13.8705657857053	13.5746819763801	13.5817247701567
Prkd3	14.5179882501077	14.6292902120975	14.8248892575913	14.7048304759025	14.7390655504481	14.7551398802406	14.6871298050373	14.6100563685506
Ptpn12	13.8436331819247	13.8976166414419	14.3115810102506	14.208369704105	14.1365767245127	14.0794885887076	13.8584637353612	13.8490590639745
Pxn	14.5619783456716	14.6460901860054	14.8530170409956	14.7762526607132	14.8808663692825	14.8762512734237	14.9967631229942	14.9745270470154
Rabggta	13.4149894756677	13.2630351458304	14.6608711466847	14.3271275947182	15.0448885966888	15.0498831374818	14.8845824469606	14.9658687811858
Ranbp10	12.8092728975197	12.8976686901628	12.8327377342643	12.7311429546833	12.8559173998979	12.772716524318	12.8027961974383	12.7739891224818
Ranbp2	13.6885784793064	13.6781332797222	13.9337862024695	13.7815783914348	13.9969521363695	13.9845625801259	13.9057197988701	13.9751016518879
Rapgef6	14.3605600312627	14.4498081327039	14.2944842307077	14.4617720299435	14.0327054686458	14.0990116287611	13.9102051135973	13.9093119027503
Rbbp4	14.7037748396635	14.6203698716537	15.1457811047157	15.0178651961745	15.2218713958285	15.128681839318	15.0076800435302	14.9430761059881
Rbm3	12.6344288824448	12.570143010682	13.2726806958503	12.9171491603519	13.4656472200111	13.3469308891168	13.4265771380801	13.4704068721702
Rgcc	15.1956160578184	15.2694213386805	15.9575349406286	15.9428893131738	16.2402899150426	16.0920695053867	15.6093968755337	15.6664565372784
Rictor	13.374089840644	13.4072336996716	13.4955495045447	13.3772443930645	13.5930109504645	13.5943202547075	13.7580428929913	13.6461733166968
Rnf2	12.417467047788	12.6324356002817	12.9270993540858	12.8991593929864	13.3372155333734	13.0548235387639	13.3388184737119	13.2435537109362
Rps6ka3	14.0670553025462	14.1571792227431	14.792100209933	14.7281151893688	14.5060011236683	14.4490753817717	14.2538278555237	14.3312313430041
Rptor	14.5039416261793	14.441083697607	14.9342081890658	14.636012727923	14.8233074251431	14.8530170409956	14.8390826664421	14.7702305384054
Rrp1	13.1999110971384	13.1960366962066	13.3706369753652	13.0652135098345	13.8305877042674	13.764677958422	14.1558698277324	14.2538278555237
Rsf1	14.5649321498777	14.6871298050373	14.6615965282868	14.5212991755479	14.4300623849742	14.5179882501077	14.3964701354215	14.4172146230316
Safb2	15.6664565372784	15.6922472100963	15.5039327211273	15.6949871250351	15.6093968755337	15.5884101221799	15.538403116833	15.5347416007539
Samhd1	13.9961371891393	14.0957975279599	14.1274916411569	14.1877293333002	13.9124139391267	13.9206949683946	14.0848156162757	14.1015971200549
Samsn1	12.1401396012243	12.1162484060691	12.24476225086	12.1750719306193	12.8370063886237	12.733489347706	13.0371251568393	13.0805057899277
Sec23ip	13.9270785910022	13.8315274292867	14.7501184981414	14.6033035780941	14.7702305384054	14.6945467153938	14.5414029455747	14.5316745511561
Sec31a	13.085229144681	12.9606583408955	13.8369538348832	14.0812649887682	14.3001845554509	14.1434559926306	14.0067694157677	13.9642770564684
Setbp1	12.3921888266577	12.3637293377342	12.6882306622642	12.4993896712445	12.6088307494237	12.6336371887143	12.6461950321027	12.4940066146876
Setd7	15.6155694126863	15.5884101221799	16.1795390151824	15.9575349406286	16.0009591972012	16.1296019770944	16.4069893590541	16.2402899150426
Sgk223	14.6968336770688	14.3100533174369	15.8574571751896	15.7156350721182	15.128681839318	15.1633373674252	14.7390655504481	14.7594223116674
Sgta	12.6043986635225	12.6866501004691	13.5663462305165	13.1687447380229	13.203701351567	13.2279167076661	13.0859544111503	13.2667369529821
Sh3bp1	15.4164308316475	15.4699665426678	15.1384508233855	15.28293435026	15.2817579661294	15.342071652474	15.1149721925502	15.0762681767493
Slc12a7	14.0096771325126	13.7119050911773	13.9600149893119	13.7673083507791	14.1534022176994	14.2408899291524	13.8459986086091	13.8154806830545
Slc26a2	11.622702503433	11.6374934037084	13.6255362398964	13.3695953702698	13.0874906754608	13.137587474882	12.6154521585905	12.9054325290429
Slc39a6	12.6988381937637	12.5815603328722	13.4174960914864	13.1856945235654	13.6343900607885	13.4067167405779	13.3714055594525	13.4596983626616
Slmap	12.5408307526515	12.2860929950873	13.0444253916882	12.9196237463979	12.9981034250397	13.0515114805331	12.6336371887143	12.5897500030997
Snapin	13.2947503113236	13.317521098043	13.7196118161276	13.8015046829275	13.7364349467108	13.7784991359694	13.7134233647955	13.5555845357835
Snip1	14.6203698716537	14.608481062494	14.2220091185482	14.6580601226523	14.4187076471253	14.4139504512236	14.74872159205	14.6203698716537
Snrk	14.5273975080761	14.3560964050318	14.434888835088	14.2044538039719	14.1274916411569	14.2213187816828	13.9132691125273	14.0794885887076
Snx17	13.772952009037	13.8459986086091	14.2555370304467	14.280795545671	14.3899713028734	14.1522261111861	14.3001845554509	14.3249862704388
Snx2	11.6126598515569	11.7054668186339	13.8597233594838	13.5786482734551	13.6493972602388	13.4970547024954	12.994385279184	13.0557235292061
Son	14.6535507661265	14.7226192239818	14.6161920963004	14.5499263798927	14.5817091978052	14.5912822122333	14.630328052072	14.6074660438221
Spag7	12.6489024670512	12.8370063886237	13.2348678896312	13.0684652566597	12.9353678183954	12.9040072743333	13.2726806958503	13.2748906826427
Spata5	14.5121763503508	14.4946618682834	14.5316745511561	14.5114057515339	14.6615965282868	14.7390655504481	15.0672243609872	14.9798943943351
Srpk2	13.9415914808332	13.9423615602653	15.2686404132771	15.2844717114601	14.8248892575913	14.9995912512171	13.9423615602653	14.336808475299
Srrm2	15.7481775770862	15.6820785770252	15.8102296110504	15.5473199477959	15.6478034258993	15.7006812091605	15.6844564444853	15.7481775770862
Srsf5	13.62919681398	13.3388184737119	14.0327054686458	13.8257229996804	13.9901614364639	14.0848156162757	13.8171736833262	13.9202311780748
Srsf9	16.3489440562354	16.3962644001601	16.2649317869739	16.1678051248801	16.5891979647679	16.5828442303745	16.8702450020211	16.8055683164972
Stat6	13.6933971328974	13.7014893051254	16.3123385893828	16.0107658477367	15.7713210498198	15.8444085895178	15.8763166073099	15.9020921272196
Stim1	13.9451195687589	13.8802006448867	14.162162783419	13.9969521363695	14.0970505873483	14.0670553025462	13.9124139391267	13.8369538348832
Stmn1	13.8315274292867	13.8551377281048	14.7710130356886	14.6100563685506	14.1571792227431	14.0102560821545	13.7070310147802	13.6991675687824
Tacc1	14.3038349653524	14.2926108748989	14.3144386967958	14.1891131883539	14.2973059606725	14.3917999039943	14.3864752979379	14.3086490489446
Tcf12	13.8336794839642	13.7904293097733	13.7642603497163	13.7248379658725	13.875990161028	13.7896121862004	13.8976166414419	13.9725890717558
Tex2	12.7452308501898	12.7621641780055	13.9186898470398	13.627777926477	13.5909086062158	13.468156767075	13.1738681368997	13.1465723437609
Tln1	15.28293435026	15.3306974811695	15.5213860429993	15.5845723366902	15.6501749948769	15.6155694126863	15.2989322921836	15.2580935341321
Tmem209	14.3551886820162	14.3676472715695	14.456243531797	14.4757396488662	14.5301439600085	14.5223052295431	14.582773274705	14.5520197123251
Tom1l2	12.8735039625365	12.7656389536198	13.5562805792333	13.4321723572331	13.6317274732541	13.4040015786803	13.2435537109362	13.4456234207772
Tpd52l2	14.6608711466847	14.7254131018879	15.14208636278	14.9413419829766	14.973414639926	14.9702095272754	15.3691282874889	15.3153633419056
Tpr	15.8559596655418	15.8416343426176	15.4857338469124	15.525742404449	15.7307135924592	15.7094752622049	15.7564842294289	15.7356723395316
Trip12	13.4839093224571	13.4467100579836	13.1885803167685	13.5027435627373	13.53279217871	13.5646230739239	13.7056025301858	13.6841400813693
Trmt44	12.8370063886237	13.0670427566456	14.1038798344206	14.1420937575796	14.0321565433199	13.9803258925708	13.8868129114602	13.9029239829528
Twistnb	12.7739891224818	12.8814719085223	12.9523868366001	13.1174153304953	13.3000909191134	13.3266208641121	13.5511148361397	13.3210509205765
Txlna	11.7618178976099	11.8800568929152	12.9382603993399	12.772716524318	13.6688399683406	13.5067810686875	13.8411366683822	13.9525186573922
Uba1	13.5441777209896	13.6537269626142	14.5962240409374	14.2001015160694	14.2707431502277	14.1954673801969	14.3627904821283	14.220425794005
Ube2j1	13.673877390004	13.4759108447878	13.8114901555718	13.7307528492864	13.875398881134	13.845349385642	13.9856800651362	13.9810509640417
Ube2o	13.9186898470398	13.948330238602	14.3271275947182	14.1214732004774	14.2654528130095	14.249060205321	14.494088813739	14.4757396488662
Ube4b	14.4072134001581	14.4366011320488	14.6320130283816	14.5380542184428	14.3475240044969	14.4235307483652	14.4788267381843	14.3647705202902
Ubr4	13.3519523578616	13.4596983626616	13.7063374847153	13.5845065132811	13.7307528492864	13.708726923321	13.7630494565654	13.8551377281048
Ulk1	13.934689358465	13.8970529443171	14.2194715915398	13.9908689204077	13.9800653890743	13.9668156267375	13.8826961742404	13.9366655043075
Usp15	14.6171996548124	14.6722368663393	15.4320054513557	15.3079472845545	15.3770741478099	15.3138137167372	15.517317375121	15.5110004348235
Usp4	13.940865074424	14.0630031597666	14.3489301321335	14.1204387593868	14.1797855899382	14.1610103838	14.24383021113	14.2695912140963
Usp53	13.0239660658563	13.0859544111503	13.4536707697468	13.5982995211616	13.4704068721702	13.6995831812921	13.5487076228015	13.4796978566532
Utrn	13.0460231730875	12.9466026377369	13.9778804332087	13.5311694715755	13.9642770564684	13.7904293097733	13.5952978378494	13.5889075045503
Vgll4	14.2514073049125	14.1420937575796	14.4498081327039	14.3104066321658	14.698880960847	14.501174929216	14.4955507159232	14.6490230179041
Vprbp	12.9128028751568	13.0255699349742	13.8388902432795	13.8901497736975	14.1237476088847	13.8976166414419	13.4099883062039	13.7041548979237
Vrk3	14.7334987703889	14.6615965282868	14.5166752583553	14.4422627083778	14.8209501071703	14.8128041706708	14.5223052295431	14.501174929216
Wdr59	12.8110464213891	12.7405813370509	13.2097223349225	13.2080583796423	13.3837529155084	13.3938261495477	13.3760799543885	13.2532180015915
Xrcc4	13.768611221268	13.8679836279932	13.9590991775937	13.8599824552541	13.7478408538659	13.7851104681207	14.0344516001881	14.04706787117
Ybx1	14.9982177082379	14.9702095272754	15.0799896372168	15.1890238812884	16.0401810775301	15.984762535476	16.972689792172	16.9848166031491
Zbtb21	13.1074740835079	13.0901358698708	13.1893298556394	13.3451309062463	13.1917377025916	13.2005721517827	13.3049112575342	13.3772443930645
Zc3hc1	13.2005721517827	13.2310003379298	13.7425397293765	13.6914512951576	13.4804436982205	13.4321723572331	13.5520119403417	13.5095432960438
Zfyve16	12.4296672143281	12.4006569508426	12.730288937147	12.7386625104046	12.9827815101574	13.0428149513413	12.9737091992554	13.1510344275584
AB124611	14.9536113056617	14.9776497982123	14.9620808393959	15.0362304417715	14.8430966163967	14.8969387228956	14.6327978210499	14.5754741726441
Abcb1a	11.7529881196761	11.6824476921926	12.4075156906843	12.0080391636282	11.9748860150397	11.9664061114033	11.2332142355664	11.4409989464458
Actl6a	13.3007182078948	13.2874945161039	13.5104728654665	12.9054325290429	12.8814719085223	12.9375176902668	12.4296672143281	12.4344137202598
Add3	14.6466686374876	14.6551828485327	14.9264548023332	15.1149721925502	15.0799896372168	14.9954887940708	14.4257492971769	14.4422627083778
Agap2	13.8240386259338	13.766492977923	13.9132691125273	14.3545047319642	14.2306295333696	14.0479135544766	13.4656472200111	13.6017057025656
Ahcyl2	12.3549716219541	12.3183308176753	13.0782949851377	12.8406403451085	13.0406565565842	12.823909497434	12.2676454793104	12.4247167680182
Aim1	13.4265771380801	13.53279217871	13.875398881134	13.9366655043075	13.4360226985287	13.4553823583025	13.1905335883328	13.1541651373023
Ankrd44	13.7922799603793	13.8063634824197	14.8959667708196	14.5876271823833	14.6074660438221	14.5512422904879	14.1566485145742	14.3136879378739
Ankrd50	13.9004871775992	13.4265771380801	14.4202711746358	14.1710122120207	13.2501762442432	13.3760799543885	13.2128031864925	13.2909669782429
Anp32a	16.3669085579171	15.7869514253151	17.2618098753226	17.1109590106221	16.3831672819255	16.5323710218577	14.7293094211076	14.52411122421
Api5	16.6400644591627	16.3831672819255	16.5250502917725	16.389214068952	16.1860948156379	16.355407243056	15.6638765075608	15.826034182339
Apobr	13.0428149513413	13.1510344275584	13.4521775598314	13.2188576488115	13.110021697018	12.9368403313222	12.6899436563546	12.570143010682
Arhgap1	14.4577036726013	14.489745064477	14.7474878488589	14.6130816953166	14.1353892362056	14.1540204930407	13.656518703227	13.5574757380814
Arhgap15	15.6444877914448	14.8430966163967	15.6610545344448	15.7033285539953	14.7281151893688	15.0741159221031	13.9152560309113	13.8901497736975
Arhgap31	13.9635707080413	14.0786230596611	14.0408124763377	14.1395110447505	14.044843393373	13.988497937844	14.0983032100268	14.1007431678057
Arhgap4	13.6861654741692	13.6792668857026	13.7778918460741	13.8735015582622	13.5067810686875	13.7014893051254	13.4300320985846	13.2846739263426
Arhgef1	14.630328052072	14.5301439600085	13.9901614364639	14.2162044153605	14.1246368900449	14.315506623299	14.0327054686458	13.9179719934683
Arhgef6	15.8763166073099	15.9272577233374	15.9020921272196	15.5528050143922	15.5147739144199	15.5347416007539	14.9875070973212	14.9899662964095
Arid2	13.653180387473	13.7236012139209	14.0196526525807	13.9124139391267	13.3188768862422	13.3372155333734	13.1599375343525	13.1338013237426
Arid4a	16.1920233816154	16.2005818716535	15.9658615361373	16.0958629955736	15.9179671543072	16.0180342739916	15.738858492195	15.722138046639
Arl6ip6	14.6255142811638	14.5754741726441	15.535874981201	15.6123308639379	14.8884015622359	14.8822535178468	14.6255142811638	14.6059097902159
Asap1	14.0854421339083	14.1758338415356	14.1854001902042	14.0864579804607	14.1146944986078	14.1172437343435	13.9742920758379	13.948330238602
Asic4	14.6312328013958	14.8832663040223	15.3561647915991	15.3957029148803	14.9776497982123	14.9140897259325	14.4015086539376	14.3860762097331
Aspscr1	15.0066418578978	15.0309164006085	15.3929412481702	15.5404709291853	15.2618256988989	15.2208913313985	15.1809507025396	15.2095723134427
Atad2b	14.3964701354215	14.4281134420505	14.2613812824702	14.3540259185182	14.3595007082417	14.441083697607	14.1891131883539	14.2306295333696
Atrx	15.1978351292972	15.2431242475489	15.2095723134427	15.0799896372168	14.8937873856432	14.9899662964095	14.7561650602248	14.7540776959833
BC037034	14.4306845404356	14.4670082830298	14.6115508925063	14.6335808092843	14.9582404813128	14.8096036454259	14.5563382570772	14.6156834598523
Bcas3	13.514023388241	13.6421476375295	13.9948068297496	14.0067694157677	13.9701157229066	13.7248379658725	13.3344965783559	13.4664142774724
Bcl2l11	12.8787508367353	12.7647092862788	13.0329063023907	13.0055378717408	12.7254393359534	12.7993505913684	12.2791966127741	12.5202749627338
Bcl2l13	14.1670666664611	14.0905826590588	14.3713840955023	14.168843966687	13.9029239829528	13.98520012765	13.6999206798576	13.7864098106707
Bcl9	14.2538278555237	14.2816736770552	14.0901094132927	13.988497937844	14.0495398092783	14.0753526525637	14.0408124763377	13.9828143894754
Bcl9l	14.3751975265461	14.4757396488662	14.8260435516087	14.6244093311949	14.3817450685602	14.4306845404356	13.9901614364639	13.9657168118088
Bin2	12.8559173998979	12.8345208257301	14.2318545050705	14.1782365805802	13.4107939993855	13.4158933276678	12.7871002066823	12.8370063886237
Bnip3l	13.6102265065119	13.5726277645038	14.3639542154479	13.6343900607885	13.6167365771716	13.9228386811351	13.4067167405779	13.4249861986319
Caap1	13.3312833345108	13.4304197870575	13.6907837084839	13.5574757380814	12.993408219193	13.0497331558789	12.8303062376955	12.7414864235851
Cactin	13.0221460221863	13.0811024993514	13.2551783099044	13.0006179288969	12.9452086445928	12.9001910117099	12.9623924124393	12.9843992580098
Cbl	14.7390655504481	14.7717933361146	14.6335808092843	14.5919443047507	14.5971311343689	14.6722368663393	14.7097230667657	14.667896705643
Cbll1	13.5504178953425	13.5048243019768	13.4399049201182	13.6907837084839	13.1697459243036	13.0329063023907	12.8735039625365	13.0329063023907
Cbx3	17.0648764360976	16.972689792172	17.5836440036056	17.2618098753226	16.8055683164972	16.8262074519747	16.2554619392042	16.3669085579171
Cbx5	15.7200657370995	15.8312712575041	16.0308844976473	15.8839666019577	15.2454962324135	15.2218713958285	14.8650568693114	14.9045814192836
Ccar2	14.0146721082035	14.0848156162757	13.9279915315365	14.0305773077315	13.6781332797222	13.6981825947113	13.5362361526959	13.6062080875423
Ccdc132	14.7410002599709	14.780151760407	15.28293435026	15.0936171637075	15.535874981201	15.4147408530517	15.1562252168059	15.14208636278
Ccdc22	15.1923610037228	15.1633373674252	15.2077285887654	15.2058361314577	15.3079472845545	15.3729209991047	15.3289707142	15.394101207647
Ccdc88b	14.5280490453012	14.456243531797	14.4993716046916	14.501174929216	14.4193351690982	14.4912704792894	14.1736555375859	14.2288458078575
Ccdc88c	13.975818189342	13.9800653890743	14.8026587218921	14.8128041706708	14.4788267381843	14.461113873427	14.3809150096199	14.4072134001581
Ccm2	13.2809339342196	13.2329252767054	13.7673083507791	13.3388184737119	13.3294728829636	13.2501762442432	13.2909669782429	13.3266208641121
Ccnl1	15.0395784994245	15.0786325311228	15.2251713440553	15.0639075967498	15.1301942051218	15.1019395175988	14.9475600254851	15.012076500329
Cd2ap	14.0716511033764	14.1319161425703	14.2695912140963	14.4912704792894	14.291696744208	14.3294881565596	13.9196861075963	14.0361919212246
Cd5	14.4193351690982	14.4798729786375	14.4422627083778	14.3528827837004	14.2783888928626	14.2717315318477	14.4300623849742	14.4289567189777
Cd97	12.40637234368	12.6935301111147	12.733489347706	12.8441309875243	12.3781939464342	12.0895371446708	12.3746674985063	12.3386355832514
